,1,2,3
0,11,0.0
1,33,0.12176955
2,3,0.16230801
3,19,0.1780012
4,18,0.17807175
5,27,0.18298404
6,28,0.20177095
7,12,0.21712884
8,32,0.22397783
9,10,0.23491874
10,2,0.23848416
11,26,0.24389258
12,8,0.24807018
13,16,0.25358197
14,25,0.2539902
15,36,0.25726616
16,45,0.26182193
17,42,0.26284826
18,46,0.26629966
19,47,0.26880908
20,23,0.26909518
21,49,0.27102146
22,13,0.27308634
23,15,0.27513415
24,44,0.2754069
25,29,0.27808866
26,30,0.28062445
27,35,0.28062445
28,34,0.28064835
29,43,0.2850864
30,5,0.28762913
31,22,0.2901972
32,50,0.29220864
33,21,0.2982974
34,40,0.29923198
35,39,0.29954872
36,9,0.30062348
37,24,0.3087487
38,48,0.31138432
39,20,0.31268203
40,14,0.31624383
41,7,0.31658548
42,41,0.3188832
43,37,0.32940376
44,17,0.33162937
45,31,0.33655086
46,38,0.33953297
47,6,0.3401196
48,4,0.3775417
