,1,2,3
0,29,0.0
1,27,0.02203266
2,17,0.0793144
3,30,0.091875866
4,28,0.091896966
5,34,0.09262229
6,16,0.10420582
7,31,0.108283736
8,36,0.111116216
9,25,0.12867652
10,33,0.14081335
11,35,0.17734008
12,32,0.24304633
13,49,0.25353515
14,50,0.2704962
15,43,0.27463645
16,46,0.2761175
17,18,0.28909677
18,39,0.30002004
19,9,0.3002177
20,2,0.30034083
21,55,0.30192527
22,63,0.30570725
23,41,0.30664036
24,60,0.311523
25,64,0.31203806
26,66,0.31407368
27,44,0.31527779
28,65,0.31578124
29,37,0.32020727
30,20,0.32088804
31,57,0.32280156
32,52,0.3241422
33,59,0.32763755
34,69,0.32795903
35,72,0.32869372
36,40,0.33000684
37,12,0.3309925
38,54,0.3345755
39,58,0.337241
40,51,0.33915
41,7,0.34377146
42,8,0.34377146
43,4,0.3439522
44,5,0.3459951
45,6,0.34599903
46,73,0.3488419
47,3,0.34957173
48,24,0.35084343
49,45,0.35196584
50,21,0.35353354
51,10,0.35411867
52,14,0.3546721
53,15,0.35531324
54,42,0.35600287
55,67,0.35743496
56,71,0.3588491
57,53,0.36586636
58,26,0.36591247
59,38,0.36949015
60,68,0.3703728
61,22,0.3729755
62,19,0.37806374
63,48,0.37806374
64,62,0.37806374
65,56,0.37922722
66,11,0.38850793
67,13,0.39040303
68,61,0.3920978
69,47,0.3946697
70,23,0.3998035
71,70,0.41522178
