,1,2,3
0,152,0.0
1,156,0.02628364
2,148,0.054399103
3,170,0.19614337
4,80,0.19677961
5,71,0.19843246
6,79,0.20052011
7,74,0.20232844
8,98,0.20815438
9,83,0.21133134
10,100,0.21503046
11,105,0.2161679
12,73,0.21681231
13,68,0.22023846
14,65,0.22373265
15,106,0.23284426
16,62,0.23635018
17,70,0.23670317
18,102,0.23726392
19,67,0.238469
20,76,0.24036995
21,108,0.24406178
22,140,0.24679598
23,117,0.24759775
24,161,0.24829413
25,86,0.24899799
26,164,0.2491737
27,64,0.252563
28,90,0.252949
29,92,0.2530787
30,162,0.2543955
31,88,0.257741
32,119,0.25832096
33,165,0.2596146
34,38,0.26117006
35,81,0.26177517
36,111,0.264666
37,39,0.2660065
38,138,0.26642263
39,157,0.27100295
40,78,0.27108023
41,37,0.27134797
42,94,0.27196026
43,155,0.27315703
44,96,0.27367914
45,109,0.27373323
46,154,0.27596846
47,50,0.2800213
48,129,0.28278103
49,132,0.28329307
50,151,0.2840884
51,124,0.2842484
52,137,0.28500697
53,114,0.2852697
54,28,0.2861868
55,25,0.28638485
56,41,0.2868919
57,51,0.28721717
58,142,0.2882815
59,112,0.29119936
60,159,0.29271528
61,131,0.292865
62,43,0.29751775
63,144,0.29799533
64,7,0.29868403
65,34,0.29892257
66,125,0.2991966
67,115,0.30001542
68,158,0.30130914
69,150,0.30134737
70,46,0.30352366
71,149,0.30398723
72,77,0.30784944
73,139,0.30801147
74,169,0.30868548
75,163,0.30870602
76,130,0.3089726
77,146,0.30938944
78,99,0.3120401
79,87,0.31225148
80,95,0.3134334
81,91,0.31419125
82,75,0.3142633
83,123,0.31620464
84,33,0.32043532
85,56,0.32139492
86,103,0.32158932
87,153,0.3222298
88,22,0.32244685
89,84,0.32264093
90,52,0.32680112
91,72,0.3274687
92,36,0.32754612
93,66,0.32867393
94,63,0.32916027
95,127,0.32956755
96,136,0.33054116
97,35,0.33184984
98,69,0.33304268
99,135,0.3346528
