,1,2,3
0,147,0.0
1,47,0.0695473
2,129,0.072234906
3,70,0.07609622
4,148,0.076650366
5,45,0.07710099
6,138,0.0838034
7,48,0.08394834
8,150,0.085537724
9,152,0.087790735
10,34,0.09579011
11,142,0.102108285
12,222,0.10940041
13,140,0.11139185
14,42,0.11810946
15,187,0.121435
16,33,0.12162674
17,37,0.12261918
18,44,0.12359093
19,141,0.12795593
20,143,0.1292125
21,209,0.13019142
22,39,0.14308704
23,206,0.14349765
24,224,0.14604396
25,2,0.14651293
26,236,0.14819913
27,10,0.15063664
28,139,0.15586385
29,182,0.15736654
30,221,0.15785183
31,228,0.15993395
32,229,0.15993395
33,230,0.15993395
34,231,0.15993395
35,232,0.15993395
36,178,0.16116413
37,151,0.16297033
38,80,0.16325155
39,38,0.16471088
40,149,0.16758752
41,130,0.16822338
42,60,0.17085698
43,11,0.17143777
44,3,0.17172174
45,66,0.17332953
46,108,0.18042505
47,86,0.18058304
48,53,0.18248972
49,81,0.18467882
50,235,0.18597826
51,225,0.18744418
52,46,0.18822996
53,223,0.1893814
54,177,0.18972485
55,40,0.1918646
56,36,0.19210397
57,59,0.19423202
58,58,0.19605033
59,32,0.20749606
60,180,0.21294819
61,156,0.21415506
62,146,0.21703416
63,165,0.22205979
64,172,0.2256393
65,190,0.22662
66,214,0.22704639
67,31,0.22816333
68,19,0.23072807
69,185,0.23206507
70,154,0.23278871
71,55,0.23287818
72,56,0.23419806
73,75,0.23538457
74,30,0.23560445
75,20,0.2366124
76,203,0.23991646
77,198,0.24099323
78,244,0.24208945
79,54,0.24218391
80,181,0.24638195
81,65,0.24777044
82,201,0.24989805
83,109,0.25441206
84,164,0.26119226
85,162,0.26134208
86,25,0.26211238
87,35,0.2630806
88,173,0.26360637
89,213,0.266042
90,169,0.26648316
91,161,0.27463946
92,96,0.2747606
93,18,0.2751985
94,204,0.27746606
95,82,0.27868062
96,212,0.27877417
97,57,0.27946422
98,49,0.27951244
99,184,0.2812453
