,1,2,3
0,195,0.0
1,150,0.09118524
2,153,0.094950594
3,172,0.10107526
4,152,0.10107585
5,196,0.10397057
6,241,0.108318366
7,61,0.10983741
8,198,0.11025997
9,192,0.111237355
10,171,0.11333661
11,161,0.11503386
12,69,0.115892485
13,251,0.11782823
14,57,0.11845497
15,129,0.11978625
16,131,0.120711684
17,46,0.121395074
18,39,0.12189546
19,126,0.122807816
20,125,0.1233211
21,199,0.12392084
22,184,0.12403242
23,17,0.12425863
24,148,0.12436001
25,26,0.12510769
26,113,0.12521243
27,182,0.12685762
28,147,0.12704529
29,100,0.12722535
30,240,0.12813812
31,27,0.12841429
32,76,0.12846272
33,193,0.12961778
34,146,0.13006864
35,28,0.13072704
36,68,0.13179886
37,132,0.13267292
38,47,0.13288726
39,96,0.13386689
40,40,0.13549317
41,252,0.13631338
42,111,0.13709114
43,154,0.13747202
44,98,0.13793819
45,137,0.13896814
46,140,0.13916151
47,25,0.1391638
48,62,0.14005178
49,77,0.14157178
50,183,0.14164272
51,200,0.14310229
52,178,0.14368579
53,54,0.1442233
54,66,0.1457568
55,116,0.14600495
56,238,0.14705855
57,164,0.1481737
58,165,0.1481737
59,175,0.14863594
60,48,0.14863877
61,41,0.14883131
62,86,0.15016125
63,211,0.15205921
64,99,0.1520697
65,215,0.15253639
66,88,0.15301166
67,29,0.15350983
68,85,0.153852
69,18,0.15500472
70,244,0.15520534
71,156,0.15594389
72,179,0.15703084
73,138,0.1575404
74,89,0.15839273
75,250,0.1594304
76,180,0.16029477
77,142,0.16035727
78,115,0.16272849
79,119,0.16309394
80,149,0.1658649
81,105,0.17037225
82,201,0.17089924
83,242,0.1712595
84,203,0.17386039
85,106,0.17402375
86,107,0.17503357
87,108,0.17516755
88,157,0.17522101
89,123,0.17679778
90,71,0.17680469
91,168,0.17734462
92,84,0.17833255
93,185,0.18007287
94,170,0.18043752
95,101,0.18047199
96,206,0.18063761
97,117,0.1818031
98,176,0.18217674
99,249,0.18240462
