,1,2,3
0,417,0.0
1,45,0.050542153
2,367,0.05421158
3,553,0.05736013
4,572,0.058044393
5,568,0.06428352
6,552,0.06856925
7,317,0.07108096
8,59,0.07188496
9,461,0.0720269
10,485,0.07222019
11,460,0.0731989
12,555,0.07535589
13,217,0.07822189
14,169,0.07943479
15,391,0.07943669
16,50,0.08453155
17,554,0.085174166
18,559,0.085231684
19,430,0.085302256
20,166,0.08602697
21,262,0.087767966
22,370,0.08814375
23,483,0.08938483
24,83,0.08984624
25,473,0.089921325
26,238,0.09062129
27,236,0.09072016
28,38,0.092380926
29,36,0.09242383
30,263,0.09342773
31,34,0.0934691
32,56,0.09450416
33,384,0.09502707
34,133,0.09547333
35,151,0.0960211
36,581,0.09658305
37,463,0.097580984
38,390,0.09822424
39,477,0.09883522
40,276,0.099195875
41,521,0.09948639
42,516,0.0995247
43,163,0.100198984
44,227,0.10036379
45,404,0.10064978
46,403,0.10317457
47,352,0.103285365
48,574,0.10581964
49,215,0.1065023
50,44,0.10659085
51,511,0.10713283
52,394,0.107673444
53,248,0.10792415
54,242,0.109720826
55,16,0.11072212
56,27,0.11083865
57,395,0.111259714
58,199,0.11155253
59,240,0.11246637
60,57,0.11248864
61,355,0.11254737
62,176,0.11340871
63,285,0.11342693
64,576,0.11430495
65,558,0.1143878
66,545,0.11482614
67,171,0.11646787
68,25,0.11671912
69,369,0.11781769
70,307,0.11804297
71,364,0.118113466
72,103,0.11873837
73,478,0.119143814
74,497,0.119879164
75,443,0.11993018
76,182,0.12036322
77,21,0.12045983
78,175,0.12061152
79,578,0.12135442
80,547,0.121392325
81,216,0.12145042
82,284,0.12195217
83,131,0.122158825
84,7,0.12335276
85,462,0.12350412
86,205,0.12413006
87,372,0.12429846
88,482,0.12471993
89,471,0.12544976
90,297,0.12553981
91,518,0.12630983
92,292,0.12668943
93,135,0.12705573
94,189,0.1274615
95,82,0.12802468
96,423,0.12819326
97,60,0.1284454
98,415,0.12852643
99,387,0.12861966
