,1,2,3
0,13,0.0
1,32,0.057356387
2,19,0.10432692
3,35,0.112153165
4,37,0.12518273
5,5,0.1317143
6,39,0.13397077
7,41,0.13670304
8,33,0.14465564
9,34,0.14630046
10,3,0.15462227
11,2,0.15909916
12,14,0.16398907
13,17,0.16570976
14,25,0.18164495
15,38,0.18582243
16,42,0.18927021
17,8,0.1904188
18,9,0.19416958
19,6,0.20189594
20,36,0.20316947
21,4,0.20339353
22,23,0.20463131
23,40,0.20630984
24,22,0.20633963
25,24,0.20832315
26,29,0.21261364
27,21,0.21359031
28,18,0.21622954
29,7,0.22001716
30,20,0.22072326
31,12,0.2208873
32,26,0.24641377
33,15,0.24735838
34,16,0.24776019
35,27,0.24951006
36,30,0.24951006
37,31,0.24951006
38,10,0.26099253
39,11,0.26104563
40,28,0.26953492
